id	PYContributionsGrantsAmt	CYContributionsGrantsAmt	TotalContributionsAmt	ContributionsGiftsGrantsEtcAmt	PYInvestmentIncomeAmt	CYInvestmentIncomeAmt
201542249349302474	1171213	1463469	1463469		50764	80774
201532259349200923				9736		
201530489349300548	231261	448680	448680		1001	5458
201541479349300724		0			2	2
201530489349300618	221530	107025	107025			0
201521529349200022				21235		
201502109349300635	0	0			2026	1746
201541909349300529	834902	570000	570000		76	55
201530489349300703	323987	156668	156668		129036	147691
201521339349301172	21021	42646	42646		39337	32775
201502729349200215				0		
201531329349304063		0	0			0
201502299349300205	392082	452243	452243		21538	204
201540449349300044		0			129	2
201512199349200706			RESTRICTED	39123		
201511839349100401						
201521059349301102	0	0			0	0
201541949349300314	5500	4000	4000			0
201521819349301007	0	764915	764915		0	0
201540239349300739	2038023	1306666	1306666		162442	171143
201502279349300110	3066666	5901380	5901380		585757	813836
201500489349301410		0			276	251
201512179349200016				910		
201522229349302257		0			1306	15693
201510489349201116				100		
201522159349200137				0		
201510489349201161						
201511349349204711						
201521319349101677						
201521139349200717			RESTRICTED	49796		
201541279349200914			RESTRICTED	5795		
201510489349201211				49703		
201501209349101305			998070			
201501569349100105			5000			
201511359349306011	15560830	16977905	16977905		69976	-4856
201522169349300107	488	1664	1664		96241	120268
201502219349300410	21338	20549	20549		13	22
201500459349200715				12778		
201540759349300319	3156	2800	2800		0	0
201530429349300708	19746	15211	15211		64	30
201501919349300530		56443	56443			0
201522259349100922						
201540449349200639			RESTRICTED	32672		
201500439349201000						
201521329349101902						
201531739349200418				27255		
201531359349309178	295077	553145	553145		1	10
201501359349301270	350216	301576	301576		2780	936
201541969349301809	18456	15482	15482		126	130
201541339349201739				57375		
201531919349300343		0			40974	33946
201520649349200212						
201511319349201376			RESTRICTED	100058		
201512269349303206	239073	161131	161131			0
201521339349201417				199		
201511039349200411				0		
201502269349302810	1101214	1055859	1055859		942	654
201511359349101776			21500			
201530489349201208				2800		
201530169349300118	285509	294197	294197		523	115
201511329349301531	10000	0	0		-3895	8176
201511359349300031	34272501	35639170	35639170		9200	13000
201540449349200754				24562		
201540449349200764			RESTRICTED	150615		
201512229349301346	215	80	80		1601	4859
201512169349300136	9520	7765	7765		2410	4100
201501349349303835	4390	1578	1578		144	0
201542179349101124						
201521359349303797	58385	52961	52961		35	545
201540489349302264	344735	362034	362034		73	43
201521329349201042						
201500519349300720	150681	139164	139164		53	86
201531339349200958				0		
201522249349200542			RESTRICTED	32270		
201521279349300427		0			19439	14010
201500569349300135		0			11601	6382
201500569349300210		0			5829	1003
201542649349300694		150000	150000			1
201502099349200805				16590		
201502309349100515			75000			
201501399349100500			235640			
201500569349300800	0	0			89483	67364
201521319349102057						
201521289349301607	254399	568252	568252		5	2
201510579349300821	0	0	0		130	85
201522249349301707	1276380	995098	995098		10	7
201512309349301051		0	0		152	109
201520519349300222	0	0			37	35
201512269349300146	0	0			12691	36653
201531339349201653				1110		
201520569349300132	0	0			1765	1462
201542179349201009			RESTRICTED	38997		
201531809349300418	154728	141603	141603			0
201540519349300314	175465	178530	178530		39760	40982
201540579349300039	544506	724585	724585		1577	1014
201532299349202883				38654		
201531349349100408						
201501359349307950	213909	272892	272892		1486	1311
201531339349301343	0	0			31124	19317
201541359349204769			RESTRICTED	56322		
201502309349300035		0	0		237383	433150
201522159349200532				3678		
201540579349300504	13194	5164	5164		1	1
201521349349204592						
201532049349301133	49891	174212	174212			0
201521919349200007						
201511599349300411	298465	795231	795231		21574	31308
201540579349300704	443518483	396245304	396245304		10193021	3587518
201512469349200731				37370		
201522529349200602				35260		
201500489349301445	1816540	346355	346355		9982	-2549
201541349349203789				46726		
201541679349300729	2748633	2345159	2345159		242660	203010
201501359349308780	200760	372705	372705		9	21
201521329349201232				11409		
201521349349102512						
201502159349300840	100	40	40		304	175
201522089349300717	123751	157916	157916		144	-617
201532269349303558	195707	200882	200882		20	64
201500489349301645	168749	188624	188624		4520993	5628605
201512309349200731				0		
201521339349202507				365		
201530439349200518			RESTRICTED	25965		
201510449349300546	1245966	1097337	1097337		0	0
201530769349300008	51076	49594	49594		355	9945
201500449349302410		0				0
201541409349200039				39704		
201522459349200342				2990		
201502389349300045	400247	396389	396389		10991	5032
201522299349302142	125115	124556	124556		483	1108
201522259349302807	1254312	2648247	2648247		-653	266
201500449349302460	752178	857770	857770		1716	1372
201500969349100105						
201500689349200220			RESTRICTED	182552		
201511289349100711						
201500449349302505	0	0	0		476	495
201502269349202525				97932		
201531279349101003						
201502269349100245						
201501319349303855	279257	211626	211626		7	0
201541679349300104		0			1000	646
201510979349200101				5450		
201501359349309710	59145	64764	64764			0
201541349349303269	216668	482360	482360			0
201530489349301728	293558	286376	286376		0	0
201540729349100219						
201522399349200007						
201502529349200520				96719		
201510429349301806	104852	60472	60472		42755	47718
201541909349300314	0	0			458	460
201522029349200607						
201510449349302401	36925	53814	53814		37539	42234
201521359349302007	0	0			-122555	45640
201531959349300963	0	0			629	332
201512249349201321				6000		
201542249349301004	511428	432938	432938		243	140
201540449349200919			RESTRICTED	45258		
201531349349200223			RESTRICTED	45162		
201541959349200104						
201520449349200827				46354		
201511619349300311	0	0			1963	1558
201532199349300618	0	0	0		65181	91072
201532299349304358	0	0			205121	205088
201501669349100625						
201531339349304913	60915	58155	58155		35	53
201520449349200962				7000		
201521549349300767		0	0		3917	2895
201532239349201168				10325		
201521779349300607	96792	280000	280000		-48305	288485
201501359349308440		5449	5449			0
201501919349300020	28939	106365	106365		291	2218
201521059349301517		2649652	2649652			1232
201530449349200718				8918		
201530449349200733			RESTRICTED	100250		
201532229349301543	0	0			664	1139
201501349349304465	294125	295825	295825		2139	2347
201511359349204556						
201500479349300720	549025	174961	174961		0	0
201512229349300516	4263	3691	3691		480	0
201531339349304733	5417040	2959201	2959201		1192465	985387
201531109349300213	8134654	8967386	8967386		33960	1925
201541339349304699		195361	195361			52
201511339349305501	232832	410688	410688		293970	358951
201500489349302255	861795	783795	783795		1522	1037
201501119349200520						
201541329349203134				0		
201531319349303723	0	0			16	14
201502029349300210	211635	211635	211635		470	394
201512169349300531		297758	297758			0
201521049349301222	103582	95105	95105		393	109
201531319349302413	800006	722925	722925		8635	8757
201532249349201593						
201540579349300714	2878939	3590019	3590019		2985	1321
201511359349305776	345037	284777	284777		296	177
201510729349200641				422		
201500559349300465	83461	80641	80641		5317	7952
201500689349300805	0	0			21214	24908
201500559349300475		4343318	4343318			0
201512119349300816	9055	6437	6437			2
201542679349300604	564149	332892	332892		14202	23176
201500559349300505	1133989	1327746	1327746		1035	122
201530719349300808	457279	496001	496001		493413	224225
201511339349201321				100900		
201530619349200508						
201521899349200752				23658		
201541349349304129	350890	254012	254012		1886	120
201520629349300802	2087031	1844145	1844145		-35492	2308
201522289349300707	659407	528518	528518		489	837
201531599349200238				37085		
201520549349300807	0	0			440	19
201531539349100303						
201521359349102107			25000			
201501359349102495						
201500549349300115		0			163	79
201501139349100305			11000			
201500549349300530	66093	83476	83476		5088	6083
201502299349301415	2590918	1412224	1412224		1922	81
201500549349300850	0	0			5582	4332
201531319349201933						
201541009349300509	651473	238369	238369		524487	77181
201531279349100913			58957			
201500579349300915	5208921	5360899	5360899		190	370
201531349349205168						
201512479349100401						
201510519349300621	0	130554	130554		13079	23833
201531959349200628			RESTRICTED	28893		
201542169349300809		0	0		9784	15314
201542279349300859	24583	2674	2674			0
201522199349100217						
201540369349301224	0	0			7528	3448
201541359349201629			RESTRICTED	67034		
201512299349100431						
201520579349300427	2500	17596	17596			0
201511349349201301				26525		
201501359349204680			RESTRICTED	100905		
201531329349303998	0	0			211	168
201521699349300517	26277	123602	123602			0
201522099349301012		0			944	672
201521349349204652				26654		
201541259349100229						
201511339349203166				72358		
201502459349301305	6113	6190	6190		192063	419118
201532099349300813	273228	334999	334999			0
201541329349202449				0		
201542159349200749			RESTRICTED	91732		
201521339349101502						
201511349349304711	0	0			61555	6654
201511359349308836	656049	336981	336981			0
201521639349300932	56416	32066	32066		-1226	26
201501379349300205		0			1	1
201510479349300911	1181592	260247	260247		169921	144615
201531359349100143						
201501269349100310						
201542339349300619	389790	254958	254958		17452	9259
201512239349100851						
201532049349200638			RESTRICTED	57281		
201541339349101369						
201542379349300119	19575	17082	17082		540	121
201520429349301482	278025	306503	306503		392	428
201511669349200111				6575		
201521339349102857						
201521339349103127						
201531359349204163				200		
201531989349300418	0	0			1663	1117
201531329349304908	440745	291140	291140		0	247
201501529349300635	25369	105805	105805		97863	97106
201502519349200370				54367		
201522249349302212	128239	59088	59088			0
201502269349303780	1017792	1921798	1921798		342520	300373
201500979349300710	1804046	1860233	1860233		29789	30287
201541359349306764	3143223	2577279	2577279		1209	-758
201542189349300229	34889	45459	45459		8318	8333
201542169349300509		553374	553374			0
201510449349301746	3500	2000	2000		0	0
201532229349300543	490	485	485		340	1650
201501649349200100				800		
201541349349308529	101573	111599	111599		75	4664
201510489349301421	500	0			106737	7895
201532269349101018						
201521339349305327	1618924	858422	858422		72	368
201501709349200420			RESTRICTED	69025		
201541349349309359	0	0			24691	11642
201510489349301621		150000	150000			22246
201502269349301830		465141	465141			0
201522619349300407	1059273	1533829	1533829		77509	27010
201520489349200807			RESTRICTED	13500		
201530719349300638	33500	32250	32250			0
201532229349301023		0			13391	11705
201512299349304491	275704	163147	163147			0
201532159349300708	0	0			17042	7997
201521329349302387	15068	1991	1991		19352	47444
201520489349201012				13913		
201521969349201052				391		
201521349349103182						
201500919349100505			8000000			
201510689349300406	69096107	72126405	72126405		40266	37219
201530879349200208						
201512169349200611				75445		
201502539349100505						
201530449349200318						
201521349349201032				52469		
201530449349200338			RESTRICTED	137061		
201501469349300430		0	0		154	144
201502529349200725				17899		
201501739349300810	0	0			29993	12726
201541769349300239		6000	6000		516291	242
201512249349201166				39739		
201530449349200103				1000		
201530449349200143			RESTRICTED	10708		
201542189349301159	0	0			5631	4795
201531209349200628				5819		
201521669349100617						
201541039349200209			RESTRICTED	111988		
201512299349303036		0	0			0
201501779349100700						
201530469349200113				17462		
201521349349302202	0	0			30243	20695
201521769349100607						
201531749349200718						
201531639349300248	260377	245360	245360		2567	3939
201531339349304363	2603633	5743947	5743947		63975	93773
201511329349301796	59928	62565	62565		100	468
201530549349300668		469118	469118			254
201521339349203607			RESTRICTED	67611		
201521079349100602						
201521889349300842	67663	60844	60844		17282	4350
201542129349301109	382485	408184	408184		9357	12415
201501819349200625						
201530549349300763	61704	60203	60203		32568	14851
201522249349302077	4089	5452	5452		380	268
201530549349300778	781098	597760	597760		1303	1370
201531749349300213	306098	322599	322599		1	4
201512539349200211				1238		
201501389349300960		0			337698	391651
201531319349100633						
201522529349300912	495960	665599	665599		299	142
201521349349308447	138000	1051450	1051450		1034	1759
201531329349102423						
201501559349200110				13122		
201511289349200146						
201521009349100507						
201520549349300672	8064	10571	10571		12052	10885
201522239349200347				3500		
201511359349102521						
201530559349300523	36365	46974	46974		35	16
201541049349200134						
201530559349300618	277400	482739	482739		0	0
201540759349200109						
201541899349300839	670339	698049	698049		-2871	226
201501569349300105	0	3170	3170			3145
201540549349300234	69811	223660	223660		569	576
201521749349200412			RESTRICTED	37329		
201531359349305943		0			2309	3640
201541359349304984	0	0			156	37
201540549349300529	1411345	964155	964155		596	236
201512469349300706	22454	9383	9383		72000	22000
201540549349300674	153264	174479	174479		12228	19069
201540549349300704	25028	33104	33104			0
201541539349300449	740933	751305	751305		0	-1077
201501359349301790	15907716	9061221	9061221		625132	723466
201511329349100426			100000			
201530569349300213	184100	188350	188350		0	0
201501199349300815	995395	1188852	1188852			0
201501349349309015	3747874	4232817	4232817		1098	998
201542479349100309						
201510449349301831	798320	868436	868436		4165	2727
201510449349301841	753888	774940	774940		115773	120117
201520729349200612						
201502119349301325	892346	973136	973136			0
201501209349100925			75000			
201541359349204649				5300		
201531349349203948			RESTRICTED	53285		
201522269349201357						
201510479349300501	239533	336959	336959			0
201531889349300303	105594	127563	127563		902587	910832
201531339349200823				4100		
201531139349200828			RESTRICTED	50158		
201502179349200100				106762		
201502719349100605						
201502129349100305						
201530159349301368	2593183	3331290	3331290		0	800
201520449349301332	0	0			1035050	532805
201541329349102264						
201541349349302109	84623	25288	25288			0
201522439349100502						
201501529349300705		0			11401	20895
201511339349201196				1684		
201542049349300729	42750	109682	109682			0
201500699349200630				14367		
201532269349100728						
201541059349200439				14076		
201541049349200304				51287		
201540209349200404				48194		
201530449349301118	3192037	5782522	5782522		87302	86409
201511669349300811	9272	7594	7594		26365	8998
201511949349100421						
201542119349300909	173968	173051	173051			0
201541349349300539	341146	220635	220635		67778	73054
201530449349301168	18500	40700	40700		59301	50303
201530449349301173	0	0			16069	28355
201500449349302910	585000	102000	102000		-1556	0
201501619349200665				8296		
201530449349301198	7930612	23268546	23268546		481326	478727
201541339349201749				24445		
201541389349300619	153190	148255	148255		240	215
201542119349100104						
201530489349201118			RESTRICTED	59801		
201532279349200608				14333		
201511349349102551						
201541359349306794		0				472
201512259349201506						
201530449349301178	3102977	3190452	3190452		89270	91334
201500479349201215						
201520309349300322	11267852	11549563	11549563		0	0
201512189349301451		22500	22500		68	117
201532319349300038		5000	5000		396434	469981
201511359349205171				0		
201522169349300302	300	0			31921	22948
201502179349101305						
201500619349100105						
201520449349201002				4077		
201511329349304356	1313209	1061589	1061589		5	4
201532459349200348			RESTRICTED	139893		
201521959349301362		0				0
201511359349205166			RESTRICTED	6571		
201521279349200887						
201520369349300032	2934239	2182607	2182607		12843	7191
201511809349300121	101258	93530	93530			0
201540479349200014				32652		
201521359349202047			RESTRICTED	110350		
201502229349200985				115987		
201510489349302276	218746	206176	206176			0
201522309349200147				0		
201520449349301427	0	0			6221	5900
201501349349102025			400000			
201521949349300147		0	0		3698	2588
201511819349300436	96626	36674	36674			0
201520479349300437		0			94	224
201520479349300502	100053	87782	87782		51208	43615
201542109349300749	3906	2250	2250		1085	1145
201521359349306772	672043	841000	841000		146	101
201522259349200647			RESTRICTED	155928		
201530449349301333	13369	12340	12340		63626	79921
201522299349303307	575566	61484	61484		190	315
201521569349300727	54455	2110	2110		97	93
201530569349300238	332167	605836	605836		63	35
201512039349300631		0				0
201541349349306644	2537054	1699581	1699581		144119	55447
201530569349300413	3000187	2771660	2771660		1265	178
201530159349301523		150	150		42	21
201541359349307894	2232905	2320365	2320365		24360	21775
201530569349300518	5000	23508	23508		2276	898
201541349349101154						
201502249349200905			RESTRICTED	121278		
201530569349300703	50946	33239	33239		-10708	0
201531969349200638				37380		
201541139349300614	0	0			0	0
201502489349100100			35000			
201510699349300846	8000	6000	6000		599	1045
201540559349300339	122443	55475	55475		2965	9
201530449349200038			RESTRICTED	0		
201542099349200309						
201500559349300620	558643	482530	482530		17	10
201541469349300519	247116	316816	316816		1200	10132
201520549349300862	0	0			17832	26345
201521689349300232	15151492	14852832	14852832		16427	8557
201530629349300328		0	0			0
201541339349302514	379525	466027	466027			0
201530519349300213		0				62
201501319349301680	359503	571560	571560		251	72
201500979349200010			RESTRICTED	6432		
201500429349200340				19083		
201530519349300503	145829	134303	134303		81	88
201522119349301257	538323	599521	599521		809	403
201530519349300618	56640	55714	55714		23977	104710
201520339349300097	98497	134163	134163		379	306
201530579349300438	78562	69609	69609		116	5175
201501679349300610	0	0			0	65
201531899349300608	251653	299242	299242		92	53
201540509349300514	135308	180745	180745			0
201511329349300701		13041	13041			0
201500099349300620	12223	12210	12210		5032	4564
201520729349300117	26615	17848	17848		76	40
201540569349300014	379153	411004	411004		10	9
201502299349100325			43467			
201511739349200356				10794		
201502239349200880				240		
201540569349300204	0	0	RESTRICTED		296966	620533
201530449349301223	328862	875539	875539		0	843
201541529349300334	715901	690248	690248		718	416
201531349349204153				7607		
201530449349301313	2125279	2308808	2308808		221	219
201530479349300008	26015	82448	82448		20	14
201531329349101038			4319			
201531319349201378			RESTRICTED	179259		
201511349349200411				32539		
201511329349200136				110256		
201542169349100854			2000000			
201540179349200504				75		
201511289349300421	422037	396000	396000		3882	4305
201500319349200400				19551		
201502299349202560				0		
201541619349300904	221209	228347	228347			0
201511149349100306			9100			
201521389349200322						
201500489349302185	30895	112610	112610		86	69
201510879349200411						
201540699349300329	11820	48843	48843		211965	626364
201541889349300134	6000	0			228066	276100
201511339349302591		502025	502025			22
201531409349200758				3148		
201501319349102030						
201521359349303732	420348	431815	431815		247	5057
201500489349302250	131700	65522	65522		66	47
201511179349300726	6461	3770	3770			0
201541339349201379				509		
201521739349300622	40480	0			12639	58563
201530449349301353	0	0	0		56	38
201530359349301403	493092	0			77	29
201501529349100420						
201531639349100303						
201530449349301393	73215	89770	89770		109836	129323
201542259349202324						
201521359349308622	737004	763473	763473		84135	31218
201501339349103255						
201502259349201600						
201530659349300608	0	0			0	0
201512689349300616	707670	626754	626754		1003	1025
201530449349301473	48192	119282	119282		273	285
201531809349300943	51000	524768	524768		5	35
201531349349300248		0			14122	13282
201521919349300137	261242	292321	292321		33534	29033
201521339349303642	24795	0			414	331
201532309349200953						
201541359349204589			RESTRICTED	158698		
201502269349303390	308287	227793	227793		0	1
201511359349200541				4226		
201512019349300136	0	0			35619	18864
201542229349200749				12656		
201511429349100211						
201542229349201014				22489		
201520479349200622			RESTRICTED	19063		
201531629349300048	28000	39875	39875		29	18
201532039349300118	799942	812665	812665		28214	70118
201521389349300037		0			15	14
201521019349200802				9333		
201542299349304854	280648	396645	396645			0
201522729349300802	65614	60860	60860		39	427
201501979349200610						
201531349349202668			RESTRICTED	175744		
201501359349300840	162519	47274	47274			0
201542249349303109	0	20000	20000		21964	16459
201530479349200778			RESTRICTED	160040		
201541759349200009						
201530479349200813			RESTRICTED	93902		
201531289349100743						
201502189349301040	427050	311648	311648		310	289
201510479349200526				12315		
201542319349100214						
201500359349300305	3275	4425	4425		1011	267
201512189349100421						
201520479349200247				6185		
201512249349100036						
201522269349302332	122818	50898	50898		26	24
201520479349200347				1250		
201502239349100315			30133			
201511339349304416	95781	160725	160725		356	205
201521329349101512						
201501619349100410			55000			
201530479349200513						
201542299349302379	15000	30395	30395			0
201530479349200618				18111		
201531339349102448						
201512299349300111	68898	47275	47275		0	0
201501339349305380	5107	8079	8079		145	136
201542279349300329	223437	225400	225400		420	101
201541009349300319	48430	38796	38796		186642	141348
201531359349304703	63780228	40919321	40919321		804829	602940
201531249349300123		349800	349800			0
201530449349300813	327054	25749	25749		73788	18014
201501359349304375		325000	325000			0
201541599349200404			RESTRICTED	15020		
201532299349200223				11705		
201500649349300420		0			627	917
201521329349301227	4068550	4953453	4953453		369015	238776
201541349349204859						
201512229349301841	4769	3769	3769		134	135
201502199349200100				5122		
201542319349200414				133244		
201520519349200102			RESTRICTED	33407		
201501959349200040						
201522179349101312			6000			
201512619349300216	163297	687343	687343		157	153
201520569349200117				73		
201542719349300344	2007136	1072766	1072766		583720	258780
201500599349200500				9094		
201502229349301600	970	0			12671	1735
201532399349100103						
201521359349101022			600000			
201511479349200016			RESTRICTED	142728		
201502249349100750						
201511049349300041	438956	456730	456730		2786	2912
201520719349200307						
201511779349100706						
201501549349300220		0	0		137	127
201540989349200124						
201502349349100300						
201542089349200209						
201502309349300765	356331	341685	341685		1686	1610
201511949349301291	704841	859214	859214		3408	5672
201522459349100302						
201502249349201090						
201540549349200514			RESTRICTED	4075		
201540549349200704				8944		
201541319349303159	659822	629011	629011		883	11539
201521339349100417						
201522259349202337						
201511469349100201						
201530449349301503	3322211	3588573	3588573		0	1857
201541349349201294				1325		
201521349349204692				10104		
201531359349102663			394285			
201511399349300781	220091	223241	223241		51	77
201541319349202274						
201501359349308425		0			39	17
201531359349301068	191502	197717	197717		0	0
201541879349300909	686870	810061	810061		323	-24313
201510489349302121	2063171	1651218	1651218		359763	581617
201510489349302161	1297184	461812	461812		3455	4986
201502339349200615				24883		
201512119349200321				13145		
201510489349302186	1255492	1230697	1230697		1414	948
201531279349101288						
201510489349302196	5016	24380	24380		4514	0
201510489349302206	33543	47497	47497		358	514
201501879349100315						
201541349349204219				21787		
201501699349300705	229808	116353	116353			0
201510489349302251	1816516	2670757	2670757		57	1829
201541319349302154	253757	258870	258870			0
201512269349303551	608399	555216	555216		11400	0
201520449349301367	258659	233772	233772		2325	2407
201502529349200120				34668		
201541409349200034				88308		
201541909349200204						
201541319349200749				142300		
201540339349200304			RESTRICTED	126568		
201502249349201370						
201511339349202621			RESTRICTED	16100		
201542389349100204						
201510689349300031		0				0
201542189349301034		0	0		11146	2629
201540479349300509	1993434	1989785	1989785		449	120
201510709349300926	72249	85000	85000		660	0
201522269349304257	28920	126950	126950		265	184
201540479349300614	140208	58887	58887		94	1004329
201540479349300619	5760472	2367933	2367933		-771	404
201540479349300639	696993	79190	79190		500	13787
201542229349201369				1298		
201540099349300789	91056	85995	85995		25539	40432
201541359349306344	25957100	32286245	32286245		738603	3807968
201540479349200904				1000		
201531479349200223						
201500499349200000				8440		
201500499349200005				90986		
201510639349100106			51490			
201501189349100515			28000			
201511329349300326	100086	74774	74774		5	2
201501039349200230				4000		
201500499349200100				24403		
201510989349300726	0	359	359		0	0
201531329349303768	137517581	6985755	6985755		1474169	3518117
201511359349308936	1880930	3427091	3427091		305958	698442
201500929349100850						
201540929349100319						
201521329349202667				3004		
201501339349305210	195671	23558	23558		40	301
201521349349102362						
201511349349307076	160316	109751	109751		914	623
201512249349301901	163992	138405	138405		11	10
201531889349200208				10836		
201521639349300427	118310	167784	167784		1554	-637
201501339349301245	123954	124873	124873			0
201502229349200840						
201542089349300744	126719	111858	111858		35	28
201511349349307776		431335	431335			0
201542299349201314			RESTRICTED	188504		
201542479349300034	4854831	6252837	6252837		730218	82220
201501349349204145				92169		
201511319349101301			2236			
201511339349100216			25010			
201510669349200406				0		
201531679349300813	227599	171531	171531		-74996	5169
201511539349300706	596571	540244	540244			0
201511349349305361		13870	13870			577
201532459349200733						
201501919349300640	359402	287474	287474		92681	100040
201510139349100206			150000			
201510479349200111				52553		
201540479349200004				10609		
201502179349300305	0	388609	388609		5	36
201501339349202730			RESTRICTED	56541		
201532089349200573				872		
201521349349300212	11033	12968	12968		2779	1823
201500529349200705						
201541539349100609						
201500539349200400			RESTRICTED			
201501359349308605	19054	45405	45405		540	-1050773
201521359349301622	125405	78717	78717		854	-5489
201501669349200325						
201541529349300544		11535	11535		217	90
201541349349200984						
201500579349200305			RESTRICTED	77622		
201502459349200640				5736		
201542329349200704				9000		
201521529349300017	8194508	8106192	8106192		-13743	41302
201511319349302491	121226	173197	173197		221	147
201502249349303140	0	0			180552	99632
201520839349300317	2508035	2373723	2373723		621	488
201522259349302822	796907	846332	846332		43210	92493
201512279349300436		0			57194	54086
201511299349100401			1			
201510359349200136				440		
201531339349102523						
201520529349200407						
201531339349101483						
201542189349300644	361166	383975	383975		1	1
201531349349203603						
201521359349304417	414897	386897	386897		-91007	0
201510549349200301						
201510409349300831	0	0			813	427
201531359349301578	1625561	698848	698848		198238	968314
201522269349201642						
201520559349200702			RESTRICTED	6600		
201511319349201596				149361		
201530359349200013				19450		
201530639349100508						
201511359349300541	535787	440317	440317		0	0
201540519349200414				6349		
201512299349301706	168744	134621	134621		5	2
201541289349302229	29368	18700	18700			0
201540549349200309						
201541349349205114				22757		
201521269349100012						
201521769349200722				64202		
201521639349300032	3787	14000	14000		1617	1273
201541339349102509						
201502519349300065	187867	153730	153730		50603	38678
201520519349300712		0			8299	12988
201502159349200440						
201531359349102578			103478			
201511349349102186						
201532259349302023	90923	107747	107747			0
201540309349301459	0	0			60783	250549
201522659349200117				0		
201531349349204463						
201530659349300733		0	0		4	3
201522109349200047				0		
201500559349200420						
201521389349300862	481527	704983	704983			2
201521289349201412			RESTRICTED	2500		
201511989349200301				8037		
201500559349200620			RESTRICTED	135800		
201531379349300608	325447	356098	356098			0
201512059349300221	524520	292134	292134		1425	903
201542179349101109			95000			
201510529349200201				7005		
201511469349300116	407506	320418	320418		161	154
201502399349200800				1284		
201521909349200517				2807		
201531259349301703	312596	374635	374635		2	5
201522309349301002	1561876	1922480	1922480		1144608	1477564
201542379349300139	0	0			0	0
201510579349200011				15789		
201541329349300734	144298	101947	101947		0	0
201541289349301739		0			123	198
201520559349200122			RESTRICTED	24497		
201511489349200021			RESTRICTED	18948		
201541339349203249						
201530579349200118			RESTRICTED	20857		
201521039349200632				14914		
201541849349300304	43964	44058	44058		1264	387
201502169349300910		19245	19245			0
201521639349200717				19821		
201540559349200504			RESTRICTED	56238		
201532649349300163	0	0			49586973	78075565
201512459349100751						
201530489349302078	250137	91325	91325		3713	-6220
201541359349202349				9888		
201530489349302108	8783	1252	1252		21	0
201542269349202214				0		
201500659349300505	51160	76105	76105			0
201510439349301906	270056	177783	177783		276	820
201510829349300116	0	0	0		47070	61714
201511329349303581		0				0
201531129349100013						
201501349349309185	8448753	9102291	9102291		-9066	0
201531359349302908	278254	461312	461312		140943	324936
201501329349303955		0	0			0
201541259349100974						
201522269349201577			RESTRICTED	139979		
201532299349304613	53114	2741110	2741110			634
201541189349200604						
201532299349302178		0				0
201530489349302233	158889	115771	115771			0
201502059349300615	0	0	0		439684	467766
201510159349301326	124318	68251	68251		3062	2986
201541279349200929						
201522229349300602	2835625	1068932	1068932		1399052	757845
201540439349300529		0			8960	10444
201541319349303724		0			120	118
201522269349202352						
201531339349304078	536903	443332	443332		0	0
201522199349200047						
201501319349101575						
201501769349300800		0	RESTRICTED			0
201540989349200704				14103		
201510979349300501	704413	699882	699882		962	787
201522369349100502			12500000			
201521779349300502	2072931	2930451	2930451		0	0
201501349349202895						
201511669349200221				8533		
201501399349100600						
201542299349100914			20000			
201520219349300972	0	0			1268442	1429951
201532169349301423	9589340	7379450	7379450		3870634	8342278
201541339349202669				89869		
201511819349300141	103447	100809	100809		1193	100
201521339349101002						
201540479349200049				2984		
201501259349201505			RESTRICTED	27840		
201501359349100130						
201521669349200122				3605		
201532299349303188	16006881	10957660	10957660		385	1015
201500499349200315				15119		
201501699349200215			RESTRICTED	98284		
201500499349200615						
201520479349200807						
201512159349200226			RESTRICTED	142727		
201540699349300504		10634055	10634055			0
201511609349200121				2861		
201512119349200001				50307		
201540499349200114			RESTRICTED	59000		
201521969349100412			6000			
201501559349100410			496849			
201502269349304700	0	0			661	478
201542319349100004						
201530299349300233	16751944	17457593	17457593		-29400	9893
201522739349300847	5603	5576	5576		121685	69773
201532369349200913				3250		
201522189349300137	275717	408352	408352		178714	423776
201501249349200415			RESTRICTED	13812		
201501349349301865	0	0			0	-10354
201501699349300715		295000	295000			0
201532389349200523				1000		
201511669349300336		0				0
201501349349202555				34700		
201541999349300104	372882	450153	450153		21	49
201520479349300932		0			3329	4655
201542249349201539			RESTRICTED	28271		
201501999349100500						
201531289349101058						
201541339349101474						
201522229349301147	128636	439282	439282		7	3
201530479349200018				103		
201521009349300812	4944798	5354800	5354800		7087047	6052519
201530479349200043				0		
201531619349300103	1148934	1033057	1033057		22627	25747
201530479349200113				4610		
201531529349200708				14989		
201520589349300427	108211	82179	82179		47	329
201522179349201007				4063		
201500519349200315						
201501349349202015			RESTRICTED	97222		
201511359349201066				10423		
201500539349200000						
201501889349301020		0	0			0
201501389349200220				15160		
201521329349302772	0	1377689	1377689		0	0
201531329349301653	196040	240691	240691		1214	1613
201542309349200704				7566		
201522259349301597		0			1320	1143
201500579349200310						
201522299349302617		254741	254741		131	91
201501349349306275	0	0			-9160	2888
201541109349300009	215976	448534	448534		1070	13930
201522259349201577				64532		
201520519349200522						
201501879349300320	222818	194518	194518		373	220
201532669349200703				1300		
201521829349300507	626497	619778	619778		1362	3628
201541319349302579	14250	26450	26450		436	316
201542299349304424		0				0
201501809349301435	729561	682817	682817		146	0
201530939349200103						
201542019349200529				40863		
201521429349100402						
201501289349302080	1616495	3818595	3818595		65643	90031
201500559349200410				813		
201501319349201635						
